"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"116" "SRR12805398" "SRR12805352" 0.00405099993416761 0.00787937985658502 0.00297258243206498 -1.28789697507495
"117" "SRR12805399" "SRR12805352" 0.00845471132951466 0.00674723660923888 0.00236709430071327 0.721337852810201
"118" "SRR12805400" "SRR12805352" 0.00816876198978812 0.00781584798436853 0.00272164065975113 0.129669581528026
"119" "SRR12805401" "SRR12805352" 0.0139553223020978 0.0169385394032054 0.00365496689902021 -0.81620906112919
"120" "SRR12805402" "SRR12805352" 0.0346095596752603 0.036290847994299 0.00771767786697012 -0.217848988778636
"121" "SRR12805403" "SRR12805352" 0.00528348639761729 0.00854939462330442 0.00222523298865607 -1.46767023603204
"122" "SRR12805404" "SRR12805352" 0.0165352087694611 0.0155452014860737 0.00335857644447729 0.294769912120176
"123" "SRR12805405" "SRR12805352" 0.0106427231304732 0.00729417492858177 0.00276383628626763 1.21155808631973
"124" "SRR12805406" "SRR12805352" 0.00455498419173208 0.00783618796791344 0.00217418951598177 -1.5091618058418
"125" "SRR12805407" "SRR12805352" 0.00800061937386277 0.00665286214436362 0.00183498914611583 0.734476949006471
"126" "SRR12805408" "SRR12805352" 0.0283174299168358 0.030278755160668 0.00654550989949794 -0.299644378199266
"127" "SRR12805374" "SRR12805363" 0.0108594622610503 0.0150131199502621 0.00531920086705249 -0.78088002183559
"128" "SRR12805381" "SRR12805363" 0.0255845426747698 0.0350060732699078 0.00851559014947514 -1.10638610240286
"129" "SRR12805382" "SRR12805363" 0.00800633246564452 0.0165483458130327 0.00565759386714645 -1.50983148454532
"130" "SRR12805383" "SRR12805363" 0.0212677606715311 0.0302707223903429 0.00755953479679789 -1.19094123657257
"131" "SRR12805384" "SRR12805363" 0.023089775728549 0.0302056991423736 0.00658446074221836 -1.08071468452967
"132" "SRR12805385" "SRR12805363" 0.0203635085669818 0.0292874329281145 0.00676668235709879 -1.31880349781319
"133" "SRR12805386" "SRR12805363" 0.015135620288572 0.0210802401623862 0.00584968995070189 -1.01622819737666
"134" "SRR12805387" "SRR12805363" 0.0147247082872297 0.0207711324260888 0.00466152595566809 -1.29709116636088
"135" "SRR12805388" "SRR12805363" 0.0401395255091484 0.0482320269605535 0.00949558737417096 -0.852238111506146
"136" "SRR12805389" "SRR12805363" 0.0362497762945138 0.0440385090814082 0.0088941389067396 -0.875715217466692
"137" "SRR12805390" "SRR12805363" 0.0544915190800107 0.0711463106358615 0.0136657221040541 -1.21872751611932
"138" "SRR12805391" "SRR12805363" 0.0223054487353883 0.0313383984915406 0.00684481475934843 -1.31967775224529
