"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"216" "SRR12805388" "SRR12805382" 0.0215207672378544 0.0209306980287885 0.00340966765531342 0.173057690284382
"217" "SRR12805389" "SRR12805382" 0.0181000173763207 0.014412920147472 0.00254617674712455 1.44809162718679
"218" "SRR12805390" "SRR12805382" 0.0380284967791106 0.0284272722508061 0.00413494723360351 2.32197026609631
"219" "SRR12805391" "SRR12805382" 0.0112198989473977 0.00809853288552549 0.00175311949721363 1.78046394831226
"220" "SRR12805392" "SRR12805382" 0.00939481994161406 0.00523855810432948 0.00119993535505467 3.46373812537194
"221" "SRR12805393" "SRR12805382" 0.0357881746527454 0.0310070223738119 0.00434661555612657 1.09997128045851
"222" "SRR12805394" "SRR12805382" 0.013430280080275 0.0143984935819869 0.00271298345762204 -0.356881461621777
"223" "SRR12805395" "SRR12805382" 0.00997356706375265 0.0110218345758407 0.00265769185232812 -0.394427785587619
"224" "SRR12805396" "SRR12805382" 0.0030110070247472 0.0046232397899436 0.00152656673208613 -1.05611679549259
"225" "SRR12805397" "SRR12805382" 0.00171094581819161 0.00331057627749753 0.00119297910777766 -1.34087047197817
"226" "SRR12805398" "SRR12805382" 0.00529964540720847 0.00532479415416116 0.00171532265937724 -0.0146612340338461
"227" "SRR12805399" "SRR12805382" 0.00484154780937353 0.00555567876701807 0.00171646320947774 -0.416047925584042
"228" "SRR12805400" "SRR12805382" 0.00593222203708424 0.00807909151730154 0.00204691756746247 -1.04883045333317
"229" "SRR12805401" "SRR12805382" 0.00167440456575673 0.00434736826120016 0.00217958549208827 -1.22636331777124
"230" "SRR12805402" "SRR12805382" 0.00370836488061641 0.00738990619789605 0.00175224645431291 -2.10104081433182
"231" "SRR12805403" "SRR12805382" 0.00352155879059191 0.00600997364282016 0.0017827508760394 -1.3958287081348
"232" "SRR12805404" "SRR12805382" 0.00330525870733414 0.00513516967801697 0.00199857220045071 -0.91560913849905
"233" "SRR12805405" "SRR12805382" 0.00377345928980573 0.00642281046339711 0.00190220738995212 -1.39277724794144
"234" "SRR12805406" "SRR12805382" 0.00281203219870192 0.00651589838474459 0.00199093358344814 -1.86036652193483
"235" "SRR12805407" "SRR12805382" 0.00460991845529791 0.0048305198957709 0.00199226768752715 -0.110728815135685
"236" "SRR12805408" "SRR12805382" 0.00792469152696744 0.0103117901248754 0.00264855987385939 -0.90128171972549
"237" "SRR12805384" "SRR12805383" 0.00178474035889634 0.00287551906402341 0.000842175927014525 -1.29519102854653
"238" "SRR12805385" "SRR12805383" 0.00953096881866692 0.0176823326313064 0.00513098303610089 -1.58865538149076
"239" "SRR12805386" "SRR12805383" 0.00451681296395101 0.00381336816600624 0.000934412230784676 0.752820623242538
"240" "SRR12805387" "SRR12805383" 0.00236556890559716 0.00351806155289266 0.000901168029319308 -1.27888763227212
"241" "SRR12805388" "SRR12805383" 0.00865737201055291 0.0136172192419216 0.00269486700130595 -1.84047941103033
"242" "SRR12805389" "SRR12805383" 0.00526841494705709 0.0075336887377406 0.00164346822464304 -1.37834961255519
"243" "SRR12805390" "SRR12805383" 0.0190119641088902 0.0172023066850074 0.00296098056590545 0.611168288208403
