"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"e603d15a9cb12591ebfd171d6133143f","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","metagenome","metagenome"
"0d45af65fdce7bf37161716c495f7312","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA,NA
"29e725e7af9361cd1867c3a74019e816","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","metagenome","metagenome"
"eb34161db2cbe9c522568a81f108c11d","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12 marine group","metagenome","metagenome"
"3367c3ffc20cb501b2d1edd815fa4a0b","Bacteria","Bacteroidetes","Bacteroidia",NA,NA,NA,NA
"5d9b99eb2c8083f3ec09d7cb960aad42","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales",NA,NA,NA
"23218f532b5adbba13aa88688c474a9d","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"71151208a37024bd3d2862659a37aded","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"da13c4f63b060163389c56268b2d9747","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"58cfda5b34a09ae3c284293445dfbcee","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"38f4307bc4c56df0539c96ac340d7c1e","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"df301f927ca1531c0e820e193615c31d","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"fbd0b01c3670836df9f4e6f21b5b6607","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"b30f9e06eb88f74b13e5167f3fdc16d6","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae",NA,NA
"6ac4555c0bd80fc5a57cbd6454470fb4","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","uncultured bacterium"
"a4047502287197a316c12e5d0a3660bc","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"f3d5e9b316a70449b5ddb4e264628914","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"4f9ab1ed203cb5e0631f67de3a5d74b7","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"07c166fca1855191a4323f3620338e09","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"9e7b4d668248ebb753dec01421259885","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"fcc0a53f7d78385070ca43452da229c5","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"6f1cac186e1102566d0b12804743b3cc","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","uncultured Sphingobacteriaceae bacterium"
"d22d4b4a237e670e58f31ee9dd037af4","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","uncultured Sphingobacteriaceae bacterium"
"2d0c2b54cc78a38c5f522acb054c9f5d","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"7bd81bbfd0e2ad63ff7bb13323a64be6","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Antarctic bacterium GA028"
"c35fde085d503e2e4af5f805eef7ed7c","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"37fe3b1862bc2ded96dff548bcaf536f","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Flavobacterium sp. PIC-C7"
"bf931491364f850f5edf926ffc6c7c8d","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"b511c3c995b711a14814684c251d79be","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"ba67c13d0b721e1d300997b6ad09e1b6","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"5c6ea209875f8887f5b265c19a90472e","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter rivuli"
"5af1a0490f7b1faf14ab99b95c6f3390","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter sp. p2(2011)"
"dd60239a7a0a9f54bf4cfa56db2629ae","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea","uncultured Bacteroidetes bacterium"
"d857859deda3f1b9c974b7c513bbaa01","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea","uncultured Bacteroidetes bacterium"
"378f3f602fdf57558596c3f0fbfe1395","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea","uncultured Bacteroidetes bacterium"
"4974a9e834ccdf502016af6c9f7337ad","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Solitalea","uncultured Bacteroidetes bacterium"
"f244e9f97042b08582d9672a0005aafe","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","uncultured bacterium","uncultured bacterium"
"13807ce9473940dedd724a4e1ae48ceb","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"5bb4691da0a0cf396f9683e4ac128157","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Sphingobacteriia bacterium"
"e8cd29e0ffda59a223a912d8f895760a","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","metagenome"
"d61734e026f49554d2ddbd3851607648","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured soil bacterium"
"32c3cdf89de351d590283debaa6c6033","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"4571e943d82717918cca69ff496de76c","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured soil bacterium"
"33ec6ef6be2b4f9156cde52bb1f37852","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured soil bacterium"
"ea8f06f661ba8eecfe997901a03040c9","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured soil bacterium"
"f09a29ffbb5ec31c381413b37b7f24fe","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured soil bacterium"
"4f45b1b869d260b4c5bf61c803c48774","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured soil bacterium"
"e466411cd9d949ce68947cd8ed60c968","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"86550394f3165819255bdb54c9475f92","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Devosia sp."
"18ad51febf57e7001c2072de29d9f570","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"3db2abf4eee04cfa11cc5fe4248d02ba","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Devosia sp."
"f7334cccb8ba3b994813c8f656fbf8cd","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"a0c0def0b8fff18b0c4408bb991cd175","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"7b3942aafb43874e649fb538872e8295","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"6a1bc49ae193d11c2d789a4c7884b336","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"e505453755ecb3f77645e46ac589d010","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"90cd760d261bc3556694fd712596e26e","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"bae452b6278cab6126a59be4c546b3f7","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"f0e9246552173e9a94eb20191ef6c674","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Saprospiraceae bacterium"
"d399f68a71850591185d2b09b1cdb0dd","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","metagenome"
"31d1c9bfb9c58349cd14829214028836","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter",NA
"1437d2ff696cccf838b9458ae7f7b3d5","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter",NA
"1f08ea3ae05fc59b46ee7a842ca3dc88","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Haliscomenobacter sp."
"88ac412ab9d3da045c4dac9b022ef1d3","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium"
"892fdf6828000cd337f772df07391c6d","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured",NA
"d7557dd3559351b28c7d63df925fdd2c","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Saprospiraceae bacterium"
"2d93357e886c165fd0bcd9a4f77c210b","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured bacterium BS2"
"5a63b8f243bf990adb8a08e1c2903c81","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured Saprospiraceae bacterium"
"a1ac87e52de8c27ca026ec3f176b97ee","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Rubidimonas","Rubidimonas crustatorum"
"0b85cf48923b95579dddc83e61c58689","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","Lewinella cohaerens DSM 23179"
"884ae9570ad0132dd99acabd46679f77","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"6f354f96276b9f82f8ca7c271a007e80","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA
"f2d754f7d62175bad1efe82d1f2e5eb3","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA
"ffcd5e476dea3842fd586a2511bda00a","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA
"52d9a37c4aed587a8b7df91a35c31348","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA
"7be4621707d8af06396f539bfb9e968f","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"49f922240bda87613e3db6c79e3325e1","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium","uncultured soil bacterium"
"ffb0fcec1d2c8e86d0e0bcc96cb75796","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"cc40898efc784ce0f1b076bb07e44a15","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"77a96e67c66652e724772e27823df133","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Parasediminibacterium","uncultured bacterium"
"44ebb4ef913d3632be395dcadd1160b0","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Parasediminibacterium","uncultured Bacteroidetes bacterium"
"5f4573ea225751ea1d4fcbf583f03180","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"48a26c9d14b6fc129b008725f23b88e8","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"aef08f28c2595816a555646291b12271","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Ferruginibacter sp."
"4e9bf145fda46f9445b7fa6cd9c9636d","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Ferruginibacter sp."
"025704ba17bed6ef94ed2c8e49ba79c4","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"0d135a897dafb6f754560cc09a826cd2","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"c3a2be719a3ec59e09b546ecc01c4c9d","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"48159145e5694b7a655fc02ba87dbc79","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas sp. T16R-129"
"76d20258aefcc901a746be85fe6c812b","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","uncultured bacterium"
"fc16e13771d010ab15f39b7e1edecd36","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"f4a80903f895561e09c0d3fbace89068","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"53b0915aaa6eb3b30b15329a39520747","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"2bd1a2bf97cb4406aca65eca7381a22c","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","uncultured Bacteroidetes bacterium"
"86b92bac64306c11c7b3d94b6045d54c","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"05a3049c9b3d970a80b0e519345a7e9e","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"c6b5ddb641662bbb9270bf9ec8f5f4e2","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","uncultured Chitinophagaceae bacterium"
"578ce8cb74af6722b4be5c3a7e7c7086","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"cf004c68a82798278b73ab51f07610a5","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","uncultured bacterium"
"7922abf088f517c4ee23aa0b7e436f52","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"c8b4eb35d2656c3d7e27bcf07c6d85f5","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"78377dcbe0eff3d5d4b74de8d3a326b9","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured bacterium"
"e569986267252ef76ac31a1b93025829","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured bacterium"
"edb17b9c8902af61fd9a9b674a665f43","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"dfea985bbdcd1d8642ed16875334cace","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured bacterium GKS2-106"
"be6349f293c34bcb9066c9992071d547","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"2deddda93b7d8fb4a8e75945b1013b31","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured bacterium"
"780e86793065f3b47a8b298ba5c14294","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured bacterium"
"9cc8204a7d75a6a891f574c6abf97fd6","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"465fccce206739545d92bc325c38eb8c","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"301d24d19f1268a89e2b76d5f96305d4","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"a67f319098ef361a0a439c0da06f0080","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"7926269bbfef51a8074915a96a49bbfe","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"0438faff42b1bf819db028b57e9fe050","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"6b9e6ef18d2873504688613f99171fd3","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"f7afcb108af312a58f14b75ba37fb32f","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"ed93683d086519834dbd3b10c251d777","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"bc9e41e27be07a12e23485a5c5ab844d","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"1a2a0f11b8cb52003e3a62f964ed6dac","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"a1f5d3eab46ac1fe3df029747c43b5c8","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"b014b8dad6ea36638e24826107ddb7bb","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured soil bacterium"
"a72206c2403211ab6820341712618a92","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured soil bacterium"
"559ba69589184d0d5fa91bf9e04d87be","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured soil bacterium"
"8198988ac69cec688fe880a80f22f375","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"bffece47b7c05b756804c0987a6c4d7a","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured bacterium"
"cedd4928f75ee4170d934d2059f97707","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","uncultured bacterium"
"d0bc6c036d54ede22c28e49effbd5897","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"13a79d6bd4d9771723454f8f2fbaa168","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Parasegetibacter",NA
"e12c14a89858f44ab9a8f6886905faa3","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome"
"bbd4ea5e7d047cdf07d77990085b5468","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"1239b2febff893e422878dca6b2d6cfc","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome"
"abc1ea8e759b035071c806aeb051696c","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome"
"bb2a7e861a1d652560732eb646ad58c9","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome"
"55a6d1937d03cae53c7a2c07d97b4b54","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome"
"4dfc52b07b6f149b9fc1a968e9d21986","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome"
"38c9e485a3468ca86ab17ff446610331","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","bacterium"
"9e9dd6ca8a25168d6ec14bca6693943a","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","Terrimonas sp. 16-45A"
"aa99f4f52b42f3949d68484c0d91a586","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured bacterium"
"000ab5942b688fd8cbc05df2cb897078","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","Terrimonas sp. 16-45A"
"e148ddf11ac1bf99c9713ae556614613","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"9207672fe100789c0509ee667d863aa3","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","metagenome"
"2b6207b1ce47f92b9eb5d194844a80d0","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured","uncultured bacterium","uncultured bacterium"
"1ff5371da66c464d81e804b353b86586","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured bacterium","uncultured bacterium"
"7551570f132e1a8cccbcb9439582ef7a","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured","uncultured bacterium","uncultured bacterium"
"047b170d3534b62a75781b6f04218802","Bacteria","Bacteroidetes","Bacteroidia",NA,NA,NA,NA
"ede445346407e335063858dc905e92d5","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured",NA,NA
"03733d1c56afff475f8a51e0b4ceafcb","Bacteria","Bacteroidetes","Bacteroidia",NA,NA,NA,NA
"6b962fff9acbd9ea274979d3b0654b7c","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured","uncultured Saprospiraceae bacterium","uncultured Saprospiraceae bacterium"
"7ae510cb1a06f421dd27d02fe7468900","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured","uncultured bacterium","uncultured bacterium"
"b91077129fbcdd6cd2a4f4ce7d588427","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","37-13","uncultured Bacteroidetes bacterium","uncultured Bacteroidetes bacterium"
"f4fc8a127a922288a8c12ab18a81d95d","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","37-13","uncultured Sphingobacteriales bacterium","uncultured Sphingobacteriales bacterium"
"1a71d5df182018607001649644a52a01","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","37-13","uncultured Sphingobacteriales bacterium","uncultured Sphingobacteriales bacterium"
"bb7759f825cfb0dabc3dd55c3df50c26","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","37-13","uncultured Bacteroidetes bacterium","uncultured Bacteroidetes bacterium"
"b67287793b3cfa203b35835b74dcc9d4","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767",NA,NA
"d2ab5a66801026350b930df0a78892a7","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","metagenome","metagenome"
"8842598c7406363a64431466d6591836","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17",NA,NA
"7ebdc5bacfd22b5921b5d86f299e506f","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured bacterium","uncultured bacterium"
"cf1b664a83b7873f75fa997624d07ac6","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured bacterium","uncultured bacterium"
"9a554dfbd72bff0e8b58c18997c35d72","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured bacterium","uncultured bacterium"
"c4f61d841d3fcd64926fda4bd406270c","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured bacterium","uncultured bacterium"
"9f0338e836f5ea99d76e62802c93cf01","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured bacterium","uncultured bacterium"
"415e3c86a1c4ad203fb8d52b7c4cb0f3","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17",NA,NA
"ccfc651e343a4928738bf35ebcb51fe9","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured Bacteroidetes bacterium","uncultured Bacteroidetes bacterium"
"cfe468558ad4513cbc4c20dcb9a5cc0e","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17",NA,NA
"6be43151ce3615b5ec8797a8361c4d2a","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17",NA,NA
"0e07cef86d37033399b8d0e18202ee16","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured bacterium","uncultured bacterium"
"62c4f260d6eee86c58d483695f50f768","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17",NA,NA
"d1a82c1239053fbc64941ecdcca4c94f","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17",NA,NA
"3400688698b0c359686d6b198d8081a7","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17",NA,NA
"1bca04f371577226b09d135a180e1cf0","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Siphonobacter","uncultured bacterium"
"009f36bc8908f256ffb2a87c1e137589","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured Cyclobacteriaceae bacterium"
"3f641081b38173da53ea690b7efc6b48","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured","uncultured Cyclobacteriaceae bacterium"
"96d048126a7917400de70785b53c77de","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","uncultured","metagenome"
"236d7bdb793db569385bf83f74f628e3","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","uncultured","metagenome"
"d2e5db11ac547a03624f4d5f94b3b26b","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter","metagenome"
"c3dd33693826d0ab4de7d9c4d0e47a22","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter","metagenome"
"e5c2fba4a83efed930da6c77e2625fe0","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter","metagenome"
