	Kingdom	Phylum	Class	Order	Family	Genus	Species
a47c3650850a963cd2b9deee9f7ea0fc	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	Terrimonas sp. T16R-129
f124f777869e14203b2afc6ee6279a56	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Polaromonas	NA
d662d41c478094e4a8f701d57e0564d4	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	NA
da2afc0030d5ea94bf24861a7c1937c8	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
e4320c84baca9867ccb0dfd9a5156b06	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Segetibacter	NA
53d41d00c5f362e270bd64b86850a618	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Candidatus Chloroploca	uncultured bacterium
25cb02fb17426d878afd69a79572b858	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Polaromonas	NA
dfd0d5d0cd85ed96e2533d3473be87da	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
39c47f3d76baee36a286c74330d36b6f	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	NA
7b7595f9b76cf1c37a9b7943d54f75c2	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Cryobacterium	NA
2629ac2b78514355aa0f84f2744fb028	Bacteria	Cyanobacteria	Oxyphotobacteria	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena PCC-7429	uncultured bacterium
250ffd863e2b6b03e402c166ddf9fad7	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales	Chroococcidiopsaceae	Crinalium SAG 22.89	uncultured bacterium
b33be4c8504ad51cef6ba2de10577743	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseococcus	uncultured bacterium
6ace4e7664815b50cab6e2db8056b113	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	NA	NA	NA
29bd4c05b8703b972ca9abbcc2929822	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	NA
81cf26ae410f4dc2c3782b60aeda6bad	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	uncultured bacterium	uncultured bacterium	uncultured bacterium
00f20d641a58e3c82c5756568ad89548	Bacteria	Cyanobacteria	Oxyphotobacteria	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena PCC-7429	uncultured bacterium
2d9a9d6012e671d8135cb2df734d9edd	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured bacterium
c1be1572f5d0338f1cca9b274a8d54e6	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	NA
1ea07fe0b6c2c00341fc8ecbaeadb555	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured Gemmatimonadetes bacterium
bfe7795e52d043e68f31cc33f4023911	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA
146195f72933e590d98b89c38d6eda33	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus	NA
a5927113ef0dddaffbd1938bc5eef420	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	NA
38ce83ce2922ff43032f70fa5adad3a6	Bacteria	Planctomycetes	vadinHA49	uncultured Planctomycetales bacterium	uncultured Planctomycetales bacterium	uncultured Planctomycetales bacterium	uncultured Planctomycetales bacterium
208daa2a0a9431b996760dfed1f9f6d5	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
c1dbed49b6ae7ebfe39e2d86023e7e0d	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	NA
98d23c5d4d9c8e08b1b0f5c3e10d3821	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	uncultured	uncultured Cyclobacteriaceae bacterium
88f2d1164fbbde8282b9288408fba5ec	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured verrucomicrobium DEV064	uncultured verrucomicrobium DEV064
bcf48260ab6de20c82d8a703407e66ad	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	NA
cc2915b764b53d86be9c17337954ba02	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA
fa96cbd7b2df953f48e159b78c51527d	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA
28bc4d20befe48bd9fc12456d11ad7d5	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	NA
ddb51f97a8df8bfd7be315d74cc779ba	Bacteria	Cyanobacteria	Oxyphotobacteria	Leptolyngbyales	Leptolyngbyaceae	LB3-76	uncultured Antarctic bacterium LB3-76
