Feature ID	Taxon	Confidence
670629acef7bd7aca434bff7641f8a63	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__Ellin6067	0.9999991478863158
6bd8bdc08257c42a63097ae67d5590ff	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Verrucomicrobiaceae;D_5__uncultured	0.9999999999999647
b7d6cf3f7467ca45087ca083796a0af0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Polaromonas	0.7648189478238138
919f52074a986016c7e460883cbe1484	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999998427668322
dc8abaafea08b7ee3d7275815bf96564	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Rubellimicrobium;D_6__uncultured bacterium	0.999974900767619
53f4fa5086ba14d2076e3f0a6345c832	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999993194348431
d61f9f8affb2c0da3a68090d393a250b	D_0__Bacteria	0.9999979173370257
98c5f26a7f6114ae74aa60dd13b0c1d0	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pirellula	0.9999836480350747
14cb0b1999b6f965f6ee32889098ef65	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__Fimbriiglobus;D_6__uncultured bacterium	0.9694508145367837
cc4fa36d40bc7a4d412d0e7cb87ef853	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__AAP99;D_6__uncultured bacterium	0.9975465740215999
