"","node.degree","betweenness.centrality","closeness.centrality","node.transitivity"
"14f3fb1840a2daeca9f2345aa0d4fb18",1,0,0.000253228665484933,NA
"1d5fd71e56e89ccea34401b5a643cba3",12,1403.03597693212,0.000277546489036914,0
"d6113b5a11d231c963a0228918ad514e",7,23.851160845163,0.000281214848143982,0
"7f6a0d57bf5c65206c91a2686230461c",1,0,0.000257201646090535,NA
"ea4147883c43fed6527156117d51aa52",1,0,0.000266808964781217,NA
"bab3613ef098de4ee4b51ba3baddd162",6,12.1362556557126,0.000284738041002278,0
"9671d8d8eb8be566fda843c5c6513d94",3,290.265444795287,0.000251635631605435,0
"f065bd8f87ce591d4be090ebaae08e77",3,2.1616378496194,0.000280112044817927,0
"dff9be2ac530b51b7c84f130780b7647",14,36.4918562461863,0.000282007896221094,0
"7260a5618e4a7df62d45017baff29a9f",4,1.25994584855697,0.000279017857142857,0
"53eca88a6f7484f41a87f631bb90b193",15,617.755933455987,0.000291800408520572,0
"bf0393618b683a021d29793f56e0da39",1,0,0.00025706940874036,NA
"d1b59ff2ad1fe7c702b632fce9aebe17",6,26.2579056914433,0.000282725473565168,0
"126048d819b7262cb7c03af7431eb103",1,0,0.000272257010618023,NA
"0dc19881416f9698bcb0bb4d2fc9edd1",1,0,0.000272776868521549,NA
"9fd149d42cc3ee8663fefaa44ccc3639",2,7.11419568169335,0.000261164794985636,0
"12233f35f264054384ae9c5c6b028762",1,0,1.12607540200892e-05,NA
"7ad2e3cf31ccf32ae9dac5f53134881b",2,1.13598863019478,0.00028137310073157,0
"d07f3590482dfe5032d005c30e0ed480",6,291.522966575,0.000276472214542438,0
"88ce6cce0aa9121b8e8e254a487f6ac2",2,1.33311428991707,0.00028137310073157,0
"1eebe2e9a74cea7a34d61337ea3e125a",2,32.8485603480205,0.000255297421496043,0
"9665ee22e3b5724399695f68605e6826",10,55.8084855280658,0.000285225328009127,0
"6ad47a950dbb7f370088bb99f246f406",13,94.7936363514442,0.000288933834151979,0
"abc104124acc4fd2eff4b340e4800118",5,16.8218304078524,0.00028312570781427,0
"327f6f646b71da5ae076bfefe449a3b0",12,182.181770864291,0.000277238702522872,0
"c55b9dbd6d699390e0ba1243819be8fa",14,71.5026864014415,0.000288517022504328,0
"29cf22a5dc2291d5ef6e176c778c6205",16,200.779734466204,0.000290951411114344,0
"714dbc5622b0bae3d0957ed3f43f891a",4,56.4339241859866,0.000271370420624152,0
"75ce7bee75f88ee24bcf5dbf8542228b",8,18.6400971123431,0.000284738041002278,0
"6ef30ad70950c7994898405da4aa1f2a",19,710.39696546261,0.000280033604032484,0
"9653ffb597e3c943290cf5297072d611",23,488.502470042886,0.000282326369282891,0
"68eef76c46bf8de164cd96b7c407bbcc",10,22.6847623903816,0.000279485746226942,0
"e7042f5ab73df71ce0746260c0aa4c96",13,79.1822862023125,0.000288018433179724,0
"ed401e5a2b6052d797a9546b74c9fa4d",1,0,0.000277315585135885,NA
"896eb343cc99747d02943cc2133a948f",9,47.4087939342454,0.000286204922724671,0
"5076511f9e11a33038e9e0235e1303db",4,2.61061088035009,0.000279329608938547,0
"e960939adaec89bd2dc3af9bd69e4600",1,0,1.12607540200892e-05,NA
"85ff761778c240c8bc58ca9d4c87277c",2,0.851810534306941,0.000278706800445931,0
"9fc70b0169ff69f28c68f2f723eb0b6f",6,8.68183783267445,0.000281056773468241,0
"817c9c1646b286c8739f6df10f60f22e",5,21.2652521400401,0.000279798545047566,0
"b46b6d568f853d3438dd264fefc0462c",4,3.64457080823459,0.000279329608938547,0
"b2c37316763b8b11fb8056fdfb929281",16,150.123263574346,0.000288850375505488,0
"ea0df19f13a96c55754610844739408f",1,0,0.000263435194942044,NA
"10aa3fe0c9285b3a9bb386ecca984c5b",7,16.825728004059,0.000285062713797035,0
"bd1675ee209945c85941c85bec40a2e9",1,0,0.000269687162891046,NA
"9dedc835c5ca73e326ddba4db230c54f",3,2.10629982099813,0.000275482093663912,0
"009648b1e2ee2eb79b5eeb43980845c7",20,230.934270238595,0.000279251605696733,0
"d0000e973f6840b35c31e48802abc02f",1,0,0.000251382604323781,NA
"545e40b3a77ffda7dbbe7716947ed48d",10,38.3393402750644,0.000286532951289398,0
"6e5edd58c09f5bd45a824c78c86c7154",2,1.33311428991707,0.00028137310073157,0
"57d1dda05a898eb10ae853cf7679c817",1,0,0.000239980801535877,NA
"a513ba2304b29c9075aecc38511d923a",4,8.30588854244522,0.000274348422496571,0
"aa91d14b2880d38f682ac27bb5617778",2,5.21209455256935,0.000275633958103638,0
"804391358fb3913a899d9618848b3ad6",8,36.0018910938094,0.00028336639274582,0
"b5b6e7365b623920043a8b62a938c2aa",1,0,0.000220167327168648,NA
"ee83d719874eb42c617a4a825d68be67",1,0,0.00027292576419214,NA
"bdc90bf2514a8efa7c6df2805b3e8bbb",2,1,1.12986690167898e-05,0
"08d9ba591695861e9849ae1518ebe2ec",8,33.0305009932386,0.000287191269385411,0
"b6229810abf1fbb6c17ba17b655a3b43",2,0.576716743661918,0.000278862242052426,0
"22f35ebe5ec070861369f43ae26c5dc3",3,1.36860242862021,0.000280269058295964,0
"826898dd1ab95227d2a64de3294e40a8",3,292.263107332016,0.000264830508474576,0
"3284192bdb14413210616b3cacb06f6f",1,0,0.000251382604323781,NA
"b327606a550cb87f7cba18d542a13509",11,46.7662681986203,0.000287852619458837,0
"a10d65bbaf9c55a9e9a371c8a9c567fc",8,17.8915105419883,0.000285714285714286,0
"219e598e48ec0ccd6d432a91a3006750",3,20.5556505724091,0.000279329608938547,0
"289422b3a2da503dd07c7d51dee79113",2,1.52102600718709,0.000277161862527716,0
"d80743b699b2d3acef2f02272a060d5d",2,1.1612587161033,0.000273074822501365,0
"a7283a52795a7022685bb75262338bcb",5,9.1266525126804,0.000283768444948922,0
