OTUs	HS122	HS123	HS124	HS125	HS126	HS127	HS129	HS130	HS132	HS133	HS134	HS135	HS136	HS137	HS138	HS139	Phylum	Class	Order	Family 	Genus
5984	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
5985	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
5986	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
20021	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila
5861	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus
13171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13172	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13173	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13174	2	0	0	0	0	1	11	0	5	0	2	3	0	5	1	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13175	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13176	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13177	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13178	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13179	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13180	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13182	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13183	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13184	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13185	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13186	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13187	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13188	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13189	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13215	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13216	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13217	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13218	3	1	0	1	0	0	4	0	2	1	0	0	0	4	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13219	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13220	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13221	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
13222	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
25833	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae	Borrelia
14558	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea
5858	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium
14559	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
14560	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
14561	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
14562	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
14563	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium
10377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus
14299	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
14300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
14301	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
14302	1	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
14303	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
25328	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera
15498	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
15499	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
15500	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
15501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
15502	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
20839	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20840	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20841	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	2	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20842	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20843	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20845	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20846	0	2	0	0	0	0	0	0	0	0	0	1	2	0	0	6	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20847	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20849	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20850	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20851	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20852	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20853	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20854	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20855	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20856	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20858	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20859	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20860	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20861	0	0	0	0	0	1	0	2	0	2	0	1	2	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20862	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20863	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20864	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20866	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20869	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20871	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20872	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
20874	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax
15400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Alphaproteobacteria	Rickettsiales	Unassigned	Caedibacter
15401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Alphaproteobacteria	Rickettsiales	Unassigned	Caedibacter
15402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Proteobacteria	Alphaproteobacteria	Rickettsiales	Unassigned	Caedibacter
15403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Alphaproteobacteria	Rickettsiales	Unassigned	Caedibacter
25680	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Proteobacteria	Gammaproteobacteria	Thiotrichales	Unassigned	Caedibacter
11039	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Firmicutes	Clostridia	Thermoanaerobacteriales	Thermoanaerobacteriaceae	Caldanaerobacter
8704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8705	0	0	2	0	0	0	0	0	0	0	1	0	6	0	0	4	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8706	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8707	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8708	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8709	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8710	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8711	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8712	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8714	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8716	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8717	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8718	0	0	0	0	1	1	1	0	2	0	1	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8719	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8720	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8721	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8722	0	6	0	0	1	3	0	0	0	0	0	1	1	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8723	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8724	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8725	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8726	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8727	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8728	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8729	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8731	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8732	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8734	3	3	1	0	1	5	0	1	1	4	1	8	4	1	2	5	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8735	2	4	2	1	1	5	0	1	6	10	4	3	11	5	3	3	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8736	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8738	0	0	0	1	0	0	0	0	1	0	4	0	2	4	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8739	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8740	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8741	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8743	0	0	2	0	0	2	0	0	1	0	1	0	0	2	4	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8744	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8745	0	2	0	0	2	3	4	4	7	6	2	12	2	12	9	4	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8746	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8747	0	0	0	0	1	1	0	0	3	3	2	2	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8748	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8749	0	0	0	1	2	0	0	0	0	0	0	0	1	0	1	1	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8750	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8751	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8752	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8753	1	1	0	1	1	0	1	2	0	2	1	3	1	0	1	2	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
8754	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea
9953	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9954	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9955	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9956	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9958	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9959	0	1	1	0	0	1	0	1	0	0	0	1	3	0	1	2	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9961	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9962	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9963	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9964	0	1	1	0	0	2	0	4	2	2	0	7	1	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9965	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9966	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9967	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9968	0	0	0	0	0	5	0	0	0	1	0	0	0	0	2	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9969	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9970	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9971	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9972	0	0	1	0	0	1	0	0	0	0	0	1	1	0	3	9	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9973	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9974	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9975	3	0	3	0	0	0	0	2	1	1	0	4	8	0	1	6	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9976	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9978	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9979	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9980	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9981	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9982	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9983	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9984	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9985	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9987	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9988	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9989	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9990	0	0	8	0	1	13	0	1	0	2	1	11	9	0	1	4	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9991	0	0	3	0	0	1	0	0	0	0	0	2	1	0	1	2	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
