Source,Target,Type,Id,Label,timeset,Weight
242,13,Undirected,753,,,0.662413
432,13,Undirected,754,,,0.749586
456,13,Undirected,755,,,0.622377
489,13,Undirected,756,,,0.772479
513,13,Undirected,757,,,0.666879
526,13,Undirected,758,,,0.663043
550,13,Undirected,759,,,0.660233
602,13,Undirected,760,,,0.674343
627,13,Undirected,761,,,0.72577
687,13,Undirected,762,,,0.652446
689,13,Undirected,763,,,0.619286
694,13,Undirected,764,,,0.75318
695,13,Undirected,765,,,0.777559
700,13,Undirected,766,,,0.640779
719,13,Undirected,767,,,0.632201
737,13,Undirected,768,,,0.748577
738,13,Undirected,769,,,0.777559
770,13,Undirected,770,,,0.65303
774,13,Undirected,771,,,0.634721
778,13,Undirected,772,,,0.634721
790,13,Undirected,773,,,0.72905
792,13,Undirected,774,,,0.632001
795,13,Undirected,775,,,0.660233
827,13,Undirected,776,,,0.623738
840,13,Undirected,777,,,0.697139
868,13,Undirected,778,,,0.635099
937,13,Undirected,779,,,0.71606
938,13,Undirected,780,,,0.726499
940,13,Undirected,781,,,0.607591
943,13,Undirected,782,,,0.634201
946,13,Undirected,783,,,0.660584
949,13,Undirected,784,,,0.643513
958,13,Undirected,785,,,0.617297
970,13,Undirected,786,,,0.640978
972,13,Undirected,787,,,0.678874
1004,13,Undirected,788,,,0.787473
1016,13,Undirected,789,,,0.641266
1027,13,Undirected,790,,,0.717691
1037,13,Undirected,791,,,0.61489
1044,13,Undirected,792,,,0.659336
1051,13,Undirected,793,,,0.667166
1068,13,Undirected,794,,,0.616225
1075,13,Undirected,795,,,0.647217
1089,13,Undirected,796,,,0.841006
1123,13,Undirected,797,,,0.621032
1147,13,Undirected,798,,,0.644617
1215,13,Undirected,799,,,0.662559
1271,13,Undirected,800,,,0.643638
1273,13,Undirected,801,,,0.640332
1367,13,Undirected,802,,,0.622083
1378,13,Undirected,803,,,0.708641
1381,13,Undirected,804,,,0.839705
1389,13,Undirected,805,,,0.769292
1428,13,Undirected,806,,,0.747514
1441,13,Undirected,807,,,0.634201
1455,13,Undirected,808,,,0.672352
1488,13,Undirected,809,,,0.602055
1495,13,Undirected,810,,,0.647217
1515,13,Undirected,811,,,0.778621
1517,13,Undirected,812,,,0.726499
1522,13,Undirected,813,,,0.644291
1554,13,Undirected,814,,,0.728342
1563,13,Undirected,815,,,0.635099
1579,13,Undirected,816,,,0.612108
1595,13,Undirected,817,,,0.657216
1608,13,Undirected,818,,,0.759713
1661,13,Undirected,819,,,0.728342
1673,13,Undirected,820,,,0.769769
1686,13,Undirected,821,,,0.681154
1759,13,Undirected,822,,,0.610895
1778,13,Undirected,823,,,0.618339
1798,13,Undirected,824,,,0.788291
1814,13,Undirected,825,,,0.646768
1832,13,Undirected,826,,,0.787827
1833,13,Undirected,827,,,0.640432
1836,13,Undirected,828,,,0.699096
1855,13,Undirected,829,,,0.787882
1863,13,Undirected,830,,,0.610013
1948,13,Undirected,831,,,0.659336
17,14,Undirected,832,,,0.738922
18,14,Undirected,833,,,0.645722
48,14,Undirected,834,,,0.615131
55,14,Undirected,835,,,0.753214
73,14,Undirected,836,,,0.797506
78,14,Undirected,837,,,0.812475
89,14,Undirected,838,,,0.71349
112,14,Undirected,839,,,0.734676
126,14,Undirected,840,,,0.75915
135,14,Undirected,841,,,0.680277
148,14,Undirected,842,,,0.695674
149,14,Undirected,843,,,0.6442
151,14,Undirected,844,,,0.648627
152,14,Undirected,845,,,0.639997
161,14,Undirected,846,,,0.619661
186,14,Undirected,847,,,0.675356
283,14,Undirected,848,,,0.715518
298,14,Undirected,849,,,0.758121
301,14,Undirected,850,,,0.806345
303,14,Undirected,851,,,0.611843
305,14,Undirected,852,,,0.748071
306,14,Undirected,853,,,0.663466
351,14,Undirected,854,,,0.655896
355,14,Undirected,855,,,0.619478
358,14,Undirected,856,,,0.846374
373,14,Undirected,857,,,0.846766
375,14,Undirected,858,,,0.753729
376,14,Undirected,859,,,0.762145
381,14,Undirected,860,,,0.72417
395,14,Undirected,861,,,0.748693
403,14,Undirected,862,,,0.661353
405,14,Undirected,863,,,0.631022
408,14,Undirected,864,,,0.733693
409,14,Undirected,865,,,0.609963
444,14,Undirected,866,,,0.66751
445,14,Undirected,867,,,0.654233
446,14,Undirected,868,,,0.748693
453,14,Undirected,869,,,0.729391
455,14,Undirected,870,,,0.846665
498,14,Undirected,871,,,0.768273
531,14,Undirected,872,,,0.845978
538,14,Undirected,873,,,0.642496
553,14,Undirected,874,,,0.749721
565,14,Undirected,875,,,0.749721
571,14,Undirected,876,,,0.729572
591,14,Undirected,877,,,0.637843
595,14,Undirected,878,,,0.749721
597,14,Undirected,879,,,0.739265
618,14,Undirected,880,,,0.748693
625,14,Undirected,881,,,0.734956
653,14,Undirected,882,,,0.720555
654,14,Undirected,883,,,0.749721
656,14,Undirected,884,,,0.675789
668,14,Undirected,885,,,0.758958
675,14,Undirected,886,,,0.648202
678,14,Undirected,887,,,0.628667
732,14,Undirected,888,,,0.753214
942,14,Undirected,889,,,0.608389
964,14,Undirected,890,,,0.846766
988,14,Undirected,891,,,0.730572
1006,14,Undirected,892,,,0.663291
1008,14,Undirected,893,,,0.70781
1070,14,Undirected,894,,,0.72588
1071,14,Undirected,895,,,0.729836
1084,14,Undirected,896,,,0.752953
1106,14,Undirected,897,,,0.715518
1152,14,Undirected,898,,,0.616747
1163,14,Undirected,899,,,0.729642
1173,14,Undirected,900,,,0.612347
1185,14,Undirected,901,,,0.758958
1186,14,Undirected,902,,,0.603941
1199,14,Undirected,903,,,0.758635
1203,14,Undirected,904,,,0.753729
1205,14,Undirected,905,,,0.7545
1274,14,Undirected,906,,,0.62868
1282,14,Undirected,907,,,0.617623
1299,14,Undirected,908,,,0.729836
1314,14,Undirected,909,,,0.648653
1326,14,Undirected,910,,,0.743957
1343,14,Undirected,911,,,0.705136
1419,14,Undirected,912,,,0.813758
1420,14,Undirected,913,,,0.678015
1450,14,Undirected,914,,,0.645226
1469,14,Undirected,915,,,0.830987
1635,14,Undirected,916,,,0.814234
1645,14,Undirected,917,,,0.7015
1704,14,Undirected,918,,,0.739779
1745,14,Undirected,919,,,0.765144
1751,14,Undirected,920,,,0.748693
1765,14,Undirected,921,,,0.729836
1774,14,Undirected,922,,,0.758958
1792,14,Undirected,923,,,0.753214
1806,14,Undirected,924,,,0.715385
1808,14,Undirected,925,,,0.680973
1837,14,Undirected,926,,,0.761757
1857,14,Undirected,927,,,0.7485
1860,14,Undirected,928,,,0.615095
1891,14,Undirected,929,,,0.614356
1909,14,Undirected,930,,,0.662279
1911,14,Undirected,931,,,0.612657
18,15,Undirected,932,,,0.767554
32,15,Undirected,933,,,0.635354
41,15,Undirected,934,,,0.646801
44,15,Undirected,935,,,0.641679
58,15,Undirected,936,,,0.653535
59,15,Undirected,937,,,0.641293
70,15,Undirected,938,,,0.653799
73,15,Undirected,939,,,0.653335
75,15,Undirected,940,,,0.628886
77,15,Undirected,941,,,0.679273
78,15,Undirected,942,,,0.663123
122,15,Undirected,943,,,0.653799
124,15,Undirected,944,,,0.646801
177,15,Undirected,945,,,0.74417
186,15,Undirected,946,,,0.60085
252,15,Undirected,947,,,0.641679
283,15,Undirected,948,,,0.627427
324,15,Undirected,949,,,0.628886
327,15,Undirected,950,,,0.640332
453,15,Undirected,951,,,0.61109
498,15,Undirected,952,,,0.645262
519,15,Undirected,953,,,0.628886
533,15,Undirected,954,,,0.62862
562,15,Undirected,955,,,0.646801
591,15,Undirected,956,,,0.76952
638,15,Undirected,957,,,0.647811
676,15,Undirected,958,,,0.640332
772,15,Undirected,959,,,0.641679
988,15,Undirected,960,,,0.618738
1002,15,Undirected,961,,,0.641679
1008,15,Undirected,962,,,0.603441
1070,15,Undirected,963,,,0.628831
1084,15,Undirected,964,,,0.610964
1105,15,Undirected,965,,,0.653125
1106,15,Undirected,966,,,0.627884
1233,15,Undirected,967,,,0.628886
1402,15,Undirected,968,,,0.647811
1403,15,Undirected,969,,,0.62862
1419,15,Undirected,970,,,0.671443
1469,15,Undirected,971,,,0.693506
1634,15,Undirected,972,,,0.641679
1635,15,Undirected,973,,,0.689346
1645,15,Undirected,974,,,0.623114
1745,15,Undirected,975,,,0.663123
1748,15,Undirected,976,,,0.699504
1769,15,Undirected,977,,,0.628886
1793,15,Undirected,978,,,0.647065
1806,15,Undirected,979,,,0.636115
1828,15,Undirected,980,,,0.62862
1837,15,Undirected,981,,,0.627492
1857,15,Undirected,982,,,0.846567
1921,15,Undirected,983,,,0.605196
37,16,Undirected,984,,,0.660233
38,16,Undirected,985,,,0.758013
46,16,Undirected,986,,,0.774249
52,16,Undirected,987,,,0.660233
53,16,Undirected,988,,,0.672352
176,16,Undirected,989,,,0.670817
190,16,Undirected,990,,,0.782748
209,16,Undirected,991,,,0.787827
213,16,Undirected,992,,,0.621003
217,16,Undirected,993,,,0.678299
219,16,Undirected,994,,,0.640332
228,16,Undirected,995,,,0.726216
232,16,Undirected,996,,,0.654248
237,16,Undirected,997,,,0.658521
242,16,Undirected,998,,,0.660584
432,16,Undirected,999,,,0.747462
456,16,Undirected,1000,,,0.647065
489,16,Undirected,1001,,,0.774249
513,16,Undirected,1002,,,0.666879
526,16,Undirected,1003,,,0.661738
550,16,Undirected,1004,,,0.659336
602,16,Undirected,1005,,,0.677606
627,16,Undirected,1006,,,0.726748
687,16,Undirected,1007,,,0.653751
689,16,Undirected,1008,,,0.618676
694,16,Undirected,1009,,,0.753888
695,16,Undirected,1010,,,0.778975
700,16,Undirected,1011,,,0.640779
719,16,Undirected,1012,,,0.633353
737,16,Undirected,1013,,,0.748577
738,16,Undirected,1014,,,0.778975
770,16,Undirected,1015,,,0.65303
774,16,Undirected,1016,,,0.634721
778,16,Undirected,1017,,,0.634721
790,16,Undirected,1018,,,0.728342
792,16,Undirected,1019,,,0.633729
795,16,Undirected,1020,,,0.634201
827,16,Undirected,1021,,,0.625465
840,16,Undirected,1022,,,0.700401
868,16,Undirected,1023,,,0.634201
937,16,Undirected,1024,,,0.718017
938,16,Undirected,1025,,,0.725847
940,16,Undirected,1026,,,0.609318
943,16,Undirected,1027,,,0.660233
946,16,Undirected,1028,,,0.662413
949,16,Undirected,1029,,,0.645342
958,16,Undirected,1030,,,0.620345
970,16,Undirected,1031,,,0.640402
972,16,Undirected,1032,,,0.678264
1004,16,Undirected,1033,,,0.788889
1016,16,Undirected,1034,,,0.640115
1027,16,Undirected,1035,,,0.716386
1037,16,Undirected,1036,,,0.61428
1044,16,Undirected,1037,,,0.635099
1051,16,Undirected,1038,,,0.666514
1068,16,Undirected,1039,,,0.616801
1075,16,Undirected,1040,,,0.672352
1089,16,Undirected,1041,,,0.839437
1123,16,Undirected,1042,,,0.620168
1147,16,Undirected,1043,,,0.643312
1215,16,Undirected,1044,,,0.661907
1271,16,Undirected,1045,,,0.644291
1273,16,Undirected,1046,,,0.641679
1367,16,Undirected,1047,,,0.647217
1378,16,Undirected,1048,,,0.707336
1381,16,Undirected,1049,,,0.840882
1389,16,Undirected,1050,,,0.767521
1428,16,Undirected,1051,,,0.749639
1441,16,Undirected,1052,,,0.635099
1455,16,Undirected,1053,,,0.647217
1488,16,Undirected,1054,,,0.601445
1495,16,Undirected,1055,,,0.622083
1515,16,Undirected,1056,,,0.777913
1517,16,Undirected,1057,,,0.725847
1522,16,Undirected,1058,,,0.643638
1554,16,Undirected,1059,,,0.72905
1563,16,Undirected,1060,,,0.659336
1579,16,Undirected,1061,,,0.612972
1595,16,Undirected,1062,,,0.658194
1608,16,Undirected,1063,,,0.757588
1661,16,Undirected,1064,,,0.72905
1673,16,Undirected,1065,,,0.766936
1686,16,Undirected,1066,,,0.679849
1759,16,Undirected,1067,,,0.609676
1778,16,Undirected,1068,,,0.619559
1798,16,Undirected,1069,,,0.788291
1814,16,Undirected,1070,,,0.622531
1832,16,Undirected,1071,,,0.788535
1833,16,Undirected,1072,,,0.641008
1836,16,Undirected,1073,,,0.698444
1855,16,Undirected,1074,,,0.78859
1863,16,Undirected,1075,,,0.609466
1948,16,Undirected,1076,,,0.660233
18,17,Undirected,1077,,,0.647214
62,17,Undirected,1078,,,0.641921
73,17,Undirected,1079,,,0.782042
76,17,Undirected,1080,,,0.644939
78,17,Undirected,1081,,,0.797438
93,17,Undirected,1082,,,0.720579
149,17,Undirected,1083,,,0.646931
151,17,Undirected,1084,,,0.628855
152,17,Undirected,1085,,,0.620602
153,17,Undirected,1086,,,0.725013
177,17,Undirected,1087,,,0.624364
186,17,Undirected,1088,,,0.718566
283,17,Undirected,1089,,,0.746494
303,17,Undirected,1090,,,0.659132
305,17,Undirected,1091,,,0.749036
351,17,Undirected,1092,,,0.648
355,17,Undirected,1093,,,0.628881
403,17,Undirected,1094,,,0.659979
441,17,Undirected,1095,,,0.662408
453,17,Undirected,1096,,,0.723599
498,17,Undirected,1097,,,0.751956
515,17,Undirected,1098,,,0.743464
532,17,Undirected,1099,,,0.740312
555,17,Undirected,1100,,,0.653886
619,17,Undirected,1101,,,0.725122
625,17,Undirected,1102,,,0.714665
654,17,Undirected,1103,,,0.738687
675,17,Undirected,1104,,,0.614629
726,17,Undirected,1105,,,0.720518
859,17,Undirected,1106,,,0.720751
925,17,Undirected,1107,,,0.672622
930,17,Undirected,1108,,,0.652939
942,17,Undirected,1109,,,0.624155
979,17,Undirected,1110,,,0.654951
988,17,Undirected,1111,,,0.716656
1006,17,Undirected,1112,,,0.679034
1008,17,Undirected,1113,,,0.702781
1070,17,Undirected,1114,,,0.751994
1084,17,Undirected,1115,,,0.72971
1106,17,Undirected,1116,,,0.745695
1130,17,Undirected,1117,,,0.639288
1152,17,Undirected,1118,,,0.624146
1173,17,Undirected,1119,,,0.648386
1184,17,Undirected,1120,,,0.728917
1186,17,Undirected,1121,,,0.614894
1203,17,Undirected,1122,,,0.721437
1253,17,Undirected,1123,,,0.612879
1274,17,Undirected,1124,,,0.641464
1282,17,Undirected,1125,,,0.606426
1316,17,Undirected,1126,,,0.654951
1326,17,Undirected,1127,,,0.74535
1343,17,Undirected,1128,,,0.682562
1401,17,Undirected,1129,,,0.61586
1419,17,Undirected,1130,,,0.806133
1420,17,Undirected,1131,,,0.649349
1461,17,Undirected,1132,,,0.635035
1469,17,Undirected,1133,,,0.803116
1635,17,Undirected,1134,,,0.822861
1645,17,Undirected,1135,,,0.709099
1703,17,Undirected,1136,,,0.720175
1745,17,Undirected,1137,,,0.781757
1806,17,Undirected,1138,,,0.746494
1827,17,Undirected,1139,,,0.637975
1837,17,Undirected,1140,,,0.722858
1857,17,Undirected,1141,,,0.71398
1914,17,Undirected,1142,,,0.711433
32,18,Undirected,1143,,,0.747369
49,18,Undirected,1144,,,0.613825
55,18,Undirected,1145,,,0.641699
58,18,Undirected,1146,,,0.748962
59,18,Undirected,1147,,,0.74886
70,18,Undirected,1148,,,0.74817
73,18,Undirected,1149,,,0.668606
75,18,Undirected,1150,,,0.747462
77,18,Undirected,1151,,,0.708238
89,18,Undirected,1152,,,0.611821
93,18,Undirected,1153,,,0.641699
112,18,Undirected,1154,,,0.623029
122,18,Undirected,1155,,,0.74817
124,18,Undirected,1156,,,0.749848
126,18,Undirected,1157,,,0.646286
144,18,Undirected,1158,,,0.636765
151,18,Undirected,1159,,,0.667392
152,18,Undirected,1160,,,0.746927
153,18,Undirected,1161,,,0.623648
186,18,Undirected,1162,,,0.767495
247,18,Undirected,1163,,,0.619096
252,18,Undirected,1164,,,0.747108
283,18,Undirected,1165,,,0.792633
284,18,Undirected,1166,,,0.634049
298,18,Undirected,1167,,,0.644429
303,18,Undirected,1168,,,0.677688
321,18,Undirected,1169,,,0.612046
375,18,Undirected,1170,,,0.639533
395,18,Undirected,1171,,,0.634836
403,18,Undirected,1172,,,0.694805
408,18,Undirected,1173,,,0.610699
409,18,Undirected,1174,,,0.673763
441,18,Undirected,1175,,,0.754121
443,18,Undirected,1176,,,0.630963
446,18,Undirected,1177,,,0.634836
453,18,Undirected,1178,,,0.831523
498,18,Undirected,1179,,,0.829186
515,18,Undirected,1180,,,0.618953
519,18,Undirected,1181,,,0.747462
532,18,Undirected,1182,,,0.638459
533,18,Undirected,1183,,,0.748254
553,18,Undirected,1184,,,0.637931
562,18,Undirected,1185,,,0.749848
565,18,Undirected,1186,,,0.637931
571,18,Undirected,1187,,,0.619886
595,18,Undirected,1188,,,0.636693
597,18,Undirected,1189,,,0.626481
618,18,Undirected,1190,,,0.634836
625,18,Undirected,1191,,,0.622512
657,18,Undirected,1192,,,0.697769
668,18,Undirected,1193,,,0.644639
675,18,Undirected,1194,,,0.696085
732,18,Undirected,1195,,,0.639842
772,18,Undirected,1196,,,0.747108
858,18,Undirected,1197,,,0.620957
893,18,Undirected,1198,,,0.646131
897,18,Undirected,1199,,,0.768793
942,18,Undirected,1200,,,0.706091
960,18,Undirected,1201,,,0.622248
979,18,Undirected,1202,,,0.77905
981,18,Undirected,1203,,,0.652599
1002,18,Undirected,1204,,,0.787827
1006,18,Undirected,1205,,,0.750266
1008,18,Undirected,1206,,,0.787477
1009,18,Undirected,1207,,,0.604392
1070,18,Undirected,1208,,,0.813717
1071,18,Undirected,1209,,,0.619364
1083,18,Undirected,1210,,,0.693804
1084,18,Undirected,1211,,,0.801531
1105,18,Undirected,1212,,,0.749586
1106,18,Undirected,1213,,,0.825339
1131,18,Undirected,1214,,,0.683741
1152,18,Undirected,1215,,,0.696314
1173,18,Undirected,1216,,,0.72915
1184,18,Undirected,1217,,,0.661758
1185,18,Undirected,1218,,,0.644639
1186,18,Undirected,1219,,,0.732607
1199,18,Undirected,1220,,,0.64412
1205,18,Undirected,1221,,,0.640926
1216,18,Undirected,1222,,,0.618666
1253,18,Undirected,1223,,,0.607868
1274,18,Undirected,1224,,,0.674635
1282,18,Undirected,1225,,,0.655365
1299,18,Undirected,1226,,,0.620602
1310,18,Undirected,1227,,,0.627532
1316,18,Undirected,1228,,,0.755866
1343,18,Undirected,1229,,,0.764508
1401,18,Undirected,1230,,,0.655764
1419,18,Undirected,1231,,,0.676069
1420,18,Undirected,1232,,,0.714827
1461,18,Undirected,1233,,,0.779943
1634,18,Undirected,1234,,,0.747108
1635,18,Undirected,1235,,,0.68486
1703,18,Undirected,1236,,,0.618745
1704,18,Undirected,1237,,,0.62741
1750,18,Undirected,1238,,,0.728342
1751,18,Undirected,1239,,,0.634836
1765,18,Undirected,1240,,,0.619364
1769,18,Undirected,1241,,,0.747462
1774,18,Undirected,1242,,,0.644639
1793,18,Undirected,1243,,,0.737902
1806,18,Undirected,1244,,,0.840249
1808,18,Undirected,1245,,,0.785111
1828,18,Undirected,1246,,,0.777469
1837,18,Undirected,1247,,,0.846108
1891,18,Undirected,1248,,,0.626327
1911,18,Undirected,1249,,,0.653772
1914,18,Undirected,1250,,,0.620292
1921,18,Undirected,1251,,,0.809768
21,19,Undirected,1252,,,0.78776
23,19,Undirected,1253,,,0.752617
24,19,Undirected,1254,,,0.740277
25,19,Undirected,1255,,,0.659664
27,19,Undirected,1256,,,0.729036
28,19,Undirected,1257,,,0.650331
29,19,Undirected,1258,,,0.710718
31,19,Undirected,1259,,,0.65092
48,19,Undirected,1260,,,0.701558
61,19,Undirected,1261,,,0.740749
140,19,Undirected,1262,,,0.76952
144,19,Undirected,1263,,,0.705465
151,19,Undirected,1264,,,0.651859
161,19,Undirected,1265,,,0.795402
187,19,Undirected,1266,,,0.682328
278,19,Undirected,1267,,,0.73068
279,19,Undirected,1268,,,0.665046
284,19,Undirected,1269,,,0.623643
287,19,Undirected,1270,,,0.614087
299,19,Undirected,1271,,,0.822961
300,19,Undirected,1272,,,0.764515
302,19,Undirected,1273,,,0.708718
306,19,Undirected,1274,,,0.71785
311,19,Undirected,1275,,,0.682229
312,19,Undirected,1276,,,0.769168
313,19,Undirected,1277,,,0.767929
317,19,Undirected,1278,,,0.608177
326,19,Undirected,1279,,,0.769432
329,19,Undirected,1280,,,0.630033
350,19,Undirected,1281,,,0.767752
351,19,Undirected,1282,,,0.70804
354,19,Undirected,1283,,,0.619038
355,19,Undirected,1284,,,0.739672
376,19,Undirected,1285,,,0.602856
399,19,Undirected,1286,,,0.635151
410,19,Undirected,1287,,,0.767689
443,19,Undirected,1288,,,0.656453
484,19,Undirected,1289,,,0.637219
514,19,Undirected,1290,,,0.665991
518,19,Undirected,1291,,,0.653409
537,19,Undirected,1292,,,0.767752
538,19,Undirected,1293,,,0.799814
539,19,Undirected,1294,,,0.768458
540,19,Undirected,1295,,,0.769699
541,19,Undirected,1296,,,0.767929
545,19,Undirected,1297,,,0.655576
639,19,Undirected,1298,,,0.600891
647,19,Undirected,1299,,,0.803127
648,19,Undirected,1300,,,0.723294
681,19,Undirected,1301,,,0.659952
923,19,Undirected,1302,,,0.660717
1080,19,Undirected,1303,,,0.769699
1082,19,Undirected,1304,,,0.769699
1083,19,Undirected,1305,,,0.664769
1126,19,Undirected,1306,,,0.636318
1128,19,Undirected,1307,,,0.768991
1131,19,Undirected,1308,,,0.653722
1134,19,Undirected,1309,,,0.769699
1151,19,Undirected,1310,,,0.66247
1152,19,Undirected,1311,,,0.617704
1178,19,Undirected,1312,,,0.769699
1179,19,Undirected,1313,,,0.71758
1186,19,Undirected,1314,,,0.604641
1202,19,Undirected,1315,,,0.637483
1206,19,Undirected,1316,,,0.768991
1226,19,Undirected,1317,,,0.653315
1253,19,Undirected,1318,,,0.628032
1278,19,Undirected,1319,,,0.768991
1344,19,Undirected,1320,,,0.626998
1415,19,Undirected,1321,,,0.70559
1416,19,Undirected,1322,,,0.618412
1417,19,Undirected,1323,,,0.610802
1433,19,Undirected,1324,,,0.629506
1451,19,Undirected,1325,,,0.696648
1463,19,Undirected,1326,,,0.614501
1636,19,Undirected,1327,,,0.831347
1640,19,Undirected,1328,,,0.768635
1648,19,Undirected,1329,,,0.769699
1654,19,Undirected,1330,,,0.767752
1655,19,Undirected,1331,,,0.768991
1690,19,Undirected,1332,,,0.655971
1748,19,Undirected,1333,,,0.697242
1753,19,Undirected,1334,,,0.739546
1754,19,Undirected,1335,,,0.659199
1826,19,Undirected,1336,,,0.767752
1853,19,Undirected,1337,,,0.655656
1860,19,Undirected,1338,,,0.665675
1899,19,Undirected,1339,,,0.769699
1908,19,Undirected,1340,,,0.769699
1911,19,Undirected,1341,,,0.64425
1915,19,Undirected,1342,,,0.693114
1917,19,Undirected,1343,,,0.68354
1918,19,Undirected,1344,,,0.712433
1919,19,Undirected,1345,,,0.740447
1920,19,Undirected,1346,,,0.769168
1922,19,Undirected,1347,,,0.768991
24,20,Undirected,1348,,,0.688249
26,20,Undirected,1349,,,0.726499
28,20,Undirected,1350,,,0.664886
49,20,Undirected,1351,,,0.60214
134,20,Undirected,1352,,,0.632637
140,20,Undirected,1353,,,0.628212
299,20,Undirected,1354,,,0.605412
312,20,Undirected,1355,,,0.622083
313,20,Undirected,1356,,,0.622531
326,20,Undirected,1357,,,0.640557
350,20,Undirected,1358,,,0.647217
365,20,Undirected,1359,,,0.640332
