"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"125" "111" "104" 0.281824705661339 0.296015871476393 0.145614703039288 -0.0974569567416897
"126" "112" "104" 0.372063858664473 0.29250565396264 0.138032822461563 0.576371643229906
"127" "114" "104" 0.133981031632929 0.282834237684515 0.129708363617658 -1.14759913624661
"128" "115" "104" 0.136337967543413 0.342703366692303 0.162039163611762 -1.2735526063522
"129" "116" "104" 0.0744469182720147 0.322596764058296 0.180924683219668 -1.37156435136599
"130" "117" "104" 0.150452913237719 0.308999580333543 0.168014736198706 -0.943647388811868
"131" "118" "104" 0.382495991357035 0.346094963047951 0.209567123852683 0.173696272773551
"132" "120" "104" 0.350842765447916 0.29230217415469 0.118547459735001 0.493815653444503
"133" "121" "104" 0.283064520495096 0.298198116393918 0.141261426686058 -0.107131835306007
"134" "122" "104" 0.380840549276314 0.291482833195408 0.119628010201379 0.746963156291606
"135" "124" "104" 0.204441707754022 0.298067471143441 0.131329426856618 -0.712907728529398
"136" "125" "104" 0.253737871177048 0.329635083622029 0.156571168798462 -0.484745774253466
"137" "128" "104" 0.135228346759918 0.312073184049931 0.14822322352362 -1.19309803879574
"138" "129" "104" 0.178093877811753 0.302154513005071 0.15116429099484 -0.820700671943434
"139" "203" "104" 0.155920873544391 0.298924778752881 0.180018995431717 -0.794382308742147
"140" "209" "104" 0.155153826395458 0.291109070496212 0.131681060166663 -1.03245860816036
"141" "210" "104" 0.243346074681265 0.343533403138168 0.189831652231218 -0.527769353947745
"142" "211" "104" 0.0794035061973197 0.265688491599902 0.126610884559562 -1.47131888423817
"143" "212" "104" 0.167739675563003 0.248306440597654 0.106011819399163 -0.759979080552279
"144" "217" "104" 0.474649155425088 0.337463243222828 0.184141097561342 0.745004314729687
"145" "218" "104" 0.338406813816321 0.306694558468936 0.151330791475023 0.209555867898959
"146" "60" "104" 2.04463581366887 0.299941870221401 0.139470369719961 12.509423664328
"147" "61" "104" 0.0620449676551401 0.309178924643184 0.135316578309463 -1.82633909366862
"148" "62" "104" 1.06206294856038 0.256027573392973 0.132494375478244 6.08354409202649
"149" "63" "104" 0.154123543777726 0.298975656231694 0.149400581780468 -0.969555210078206
"150" "64" "104" 1.99965643183593 0.241794830169602 0.108774946287756 16.1605375287067
"151" "65" "104" 0.441574426334448 0.230314971820056 0.0972105686145428 2.17321488316845
"152" "66" "104" 0.401576699865623 0.218074100913312 0.0887594862574439 2.06741393725588
"153" "67" "104" 0.323570886877954 0.233566619125676 0.0969577787287906 0.928283103556211
"154" "68" "104" 0.286502605410115 0.221950989642795 0.0922161652951718 0.700003253883941
"155" "69" "104" 1.04316183563192 0.230323527419499 0.104183246496032 7.80200594193793
"156" "70" "104" 0.708299436203551 0.212373096795801 0.0766421158697286 6.47067651747369
"157" "71" "104" 0.313877533545452 0.248364965780732 0.0983139004495902 0.666361190687492
"158" "72" "104" 0.154198111311328 0.224428593302812 0.079435387865565 -0.884120841838658
"159" "73" "104" 0.182730316794427 0.21797982253815 0.0710554335674044 -0.496084591620771
"160" "74" "104" 0.14211090254055 0.227088863065501 0.0879487331243936 -0.966221541869853
"161" "76" "104" 0.0302542571675456 0.297435212737851 0.135566651688062 -1.97084572233212
"162" "77" "104" 0.0317928242352913 0.306465870789117 0.160319136608885 -1.71328920778758
"163" "78" "104" 0.088002520365976 0.294616500506396 0.127779078918992 -1.61696250973452
"164" "81" "104" 0.0535085439444785 0.307084779282844 0.131670242187643 -1.92584316034746
"165" "82" "104" 0.0612197736454798 0.295276863322829 0.125298249323107 -1.8679996802971
"166" "83" "104" 0.0842180507868102 0.301306880227885 0.138194385772926 -1.57089470912216
"167" "86" "104" 0.126590657982501 0.236278924517566 0.0936699687257334 -1.17100782702547
"168" "87" "104" 0.122540613606523 0.237532560539558 0.0829254563971497 -1.38669055232342
"169" "88" "104" 0.157020597894727 0.232292824479765 0.0837905058383427 -0.898338371775207
"170" "89" "104" 0.108268383340235 0.23992484005183 0.09907758796857 -1.32882177908247
"171" "90" "104" 0.213879403947797 0.31290149959701 0.174465251993523 -0.567574886791149
"172" "91" "104" 0.146144699337302 0.292697910862049 0.143642916671388 -1.02026062210932
"173" "92" "104" 0.145676345548792 0.298923766894329 0.138925164329536 -1.10309332427369
"174" "93" "104" 0.111843144648087 0.294514058648734 0.127469868990315 -1.43305171212286
"175" "94" "104" 0.147185054178699 0.29996136508093 0.141898774508474 -1.0766570143501
"176" "95" "104" 0.121452428508595 0.306766004195886 0.135832650401479 -1.36427858206081
"177" "96" "104" 0.138194480676466 0.299933842026349 0.13420838599025 -1.20513602899325
"178" "97" "104" 0.0929477974892343 0.298588652237926 0.163882253095286 -1.25480856447053
"179" "98" "104" 0.0977646426878563 0.309846187144977 0.168787815935803 -1.25649794851178
"180" "99" "104" 0.0948496353647432 0.313918257098526 0.168173208159975 -1.30263687141767
"181" "109" "107" 0.232710156936221 0.233206195509181 0.0885564043984402 -0.00560138565166118
"182" "110" "107" 0.201826604862568 0.227083536261254 0.0751057305135597 -0.33628501082385
"183" "111" "107" 0.171706692724407 0.224375233256103 0.0812769539158834 -0.648013218928017
"184" "112" "107" 0.352079732353838 0.22319164063242 0.080701505894643 1.59709648900087
"185" "114" "107" 0.162262868122455 0.216320130470775 0.0772455650409816 -0.699810562841252
"186" "115" "107" 0.195531778303327 0.269328320872938 0.0951346572793773 -0.775706190362327
"187" "116" "107" 0.191992314333437 0.255029132427053 0.10712092741556 -0.588464080870719
"188" "117" "107" 0.207443827340377 0.246088934632951 0.10528583583367 -0.367049441993562
"189" "118" "107" 0.264615544484144 0.274821825563107 0.126741044595071 -0.0805286173202363
"190" "120" "107" 0.305601262388061 0.220377944395962 0.065504069004767 1.30103853526866
"191" "121" "107" 0.256862392590397 0.229148392313945 0.0806556482081147 0.343608921286478
"192" "122" "107" 0.326305104601442 0.220146209660679 0.0658928264427221 1.61108425107615
"193" "124" "107" 0.179380741915362 0.229447176898232 0.0740496490004881 -0.67611981499791
"194" "125" "107" 0.213271406939956 0.254331525408224 0.0909443027460817 -0.45148642881906
"195" "128" "107" 0.165349491271783 0.240908381303865 0.087911433503926 -0.859488772057251
"196" "129" "107" 0.157404937415408 0.229857679682461 0.094254142429134 -0.768695575597934
"197" "203" "107" 0.215947427920242 0.232396070081184 0.124431583121247 -0.132190250644921
"198" "209" "107" 0.149528925315703 0.216641973801141 0.0756938618447147 -0.886637923470198
"199" "210" "107" 0.180862870627034 0.273134671596749 0.118666259953506 -0.777574021510977
"200" "211" "107" 0.132218606831552 0.193232525240958 0.0766500457068837 -0.796006288668486
"201" "212" "107" 0.15892146464592 0.179620036203585 0.0590911575830688 -0.350282045643925
"202" "217" "107" 0.276586555970854 0.269651586301215 0.112176851220141 0.0618217537237648
"203" "218" "107" 0.2248657167517 0.236004882477035 0.0870934079355785 -0.127899068246065
"204" "60" "107" 2.18832266037535 0.232183181400283 0.078940569149514 24.7799008804981
"205" "61" "107" 0.16010840038868 0.234149174800005 0.0811039226132225 -0.912912372492998
"206" "62" "107" 1.14214401920164 0.194311145728607 0.0925172977240657 10.2449260493963
"207" "63" "107" 0.164082895882886 0.224692386816176 0.0890024687307301 -0.680986626524481
"208" "64" "107" 2.14334327854242 0.170955973443179 0.0619836201144774 31.8211053413215
"209" "65" "107" 0.52721141201223 0.16268121032464 0.0600614580690295 6.06928658422895
"210" "66" "107" 0.501215791911888 0.148387923720327 0.0558926189511075 6.31260217919293
"211" "67" "107" 0.40691731877593 0.164119711374153 0.0589352068627904 4.11973793469573
"212" "68" "107" 0.321634363605844 0.155277592369652 0.0615176476289197 2.70421216753397
"213" "69" "107" 1.06509872788949 0.162739733269511 0.0695108814510351 12.9815501657193
"214" "70" "107" 0.588776801474716 0.1441399107329 0.0508745350691149 8.73987133519277
"215" "71" "107" 0.136810366493404 0.177567196325811 0.0574547488869389 -0.709372691065266
"216" "72" "107" 0.0290773971606571 0.152739692227119 0.0489717430309013 -2.52517650818414
"217" "73" "107" 0.0272356824751301 0.145159840516859 0.0407664955009215 -2.89267342195414
"218" "74" "107" 0.0181358252525383 0.155695427172436 0.0523513132956374 -2.62762466230931
"219" "76" "107" 0.178542013500955 0.2269224800602 0.079326223754689 -0.609892470223452
"220" "77" "107" 0.16914060807405 0.24319144821365 0.102574252744723 -0.721924246661498
"221" "78" "107" 0.148507977964649 0.224963607626022 0.068966912512104 -1.10858420185121
"222" "81" "107" 0.173745818064813 0.237218407091672 0.0764554739684609 -0.830190249726817
"223" "82" "107" 0.165277935564046 0.227449308908491 0.0735084398695747 -0.845771906664798
"224" "83" "107" 0.152540569983006 0.229992396997174 0.0791313710157173 -0.978775244508071
"225" "86" "107" 0.0721772797380637 0.164278826429208 0.0505974787660462 -1.82027936840501
"226" "87" "107" 0.0843379080896033 0.16292938372249 0.0488709194361365 -1.60814399523603
"227" "88" "107" 0.111595103677583 0.159985426486961 0.0505127887732615 -0.957981611876333
"228" "89" "107" 0.0830625505286622 0.1615364325058 0.0548700688415583 -1.43017648116567
"229" "90" "107" 0.190235778499902 0.237720775312105 0.0974752853961591 -0.487149092400331
"230" "91" "107" 0.159138011682824 0.225592269770308 0.0884193535777219 -0.751580456071422
"231" "92" "107" 0.185552908802293 0.231767626278365 0.0848495682967498 -0.544666501006137
"232" "93" "107" 0.170546750390301 0.226044760616558 0.073644537434869 -0.753593031599105
"233" "94" "107" 0.170710121748605 0.227007363049026 0.0825254041515821 -0.682180740333181
"234" "95" "107" 0.182636691975121 0.237154824840848 0.0767674382914735 -0.710172621088782
"235" "96" "107" 0.185900304923176 0.229315273441894 0.0757374215729318 -0.573230083848464
"236" "97" "107" 0.179826573097631 0.228332087767268 0.108228152180258 -0.448178350017921
"237" "98" "107" 0.220962186325892 0.237511276598163 0.101716078640236 -0.162698862298898
"238" "99" "107" 0.210727258799848 0.244800335763338 0.104263642136236 -0.326797302159921
"239" "110" "109" 0.248635244339709 0.311736216289665 0.150244826393752 -0.41998765258369
"240" "111" "109" 0.224957469893686 0.307397137422738 0.158015602020502 -0.52171852953075
"241" "112" "109" 0.282895113283986 0.306676526476395 0.160187290517722 -0.148460050204659
"242" "114" "109" 0.260792473139087 0.295282265876932 0.154508845254163 -0.223222124798811
"243" "115" "109" 0.245457272359638 0.354465205161936 0.183281221373271 -0.594757782524226
"244" "116" "109" 0.335185924536662 0.335213876514529 0.20177174917652 -0.000138532663668248
"245" "117" "109" 0.256952750388358 0.324910790483967 0.179977302901769 -0.377592279692625
"246" "118" "109" 0.0811284470243869 0.356436868950826 0.221576651968114 -1.24249743590339
"247" "120" "109" 0.34688626234592 0.308947125453027 0.136750295397777 0.277433674146996
"248" "121" "109" 0.332372698278713 0.306043998518686 0.147855754472842 0.178070172878277
"249" "122" "109" 0.398177513958154 0.300149263130043 0.136219300948135 0.719635544638677
"250" "124" "109" 0.167351483435217 0.303042513238698 0.14259800614616 -0.951563303517727
"251" "125" "109" 0.274068611867889 0.340704908174629 0.178242603360749 -0.373851677715196
"252" "128" "109" 0.270523869699904 0.324960614041369 0.170501240848898 -0.31927476932387
"253" "129" "109" 0.241436570685117 0.312910105909994 0.171395707548375 -0.417008898572938
"254" "203" "109" 0.252958610636105 0.309051831453546 0.193340536145931 -0.290126540122466
"255" "209" "109" 0.259861490185384 0.302687967010261 0.156457249467947 -0.273726381938288
"256" "210" "109" 0.245349374919688 0.359437524499714 0.205273086898136 -0.555787177481484
"257" "211" "109" 0.300920737099979 0.281936427640989 0.146378988906579 0.129692858249663
"258" "212" "109" 0.326221042828358 0.260150299656707 0.117309469093435 0.563217476664448
"259" "217" "109" 0.315188936571179 0.347419658329287 0.19513632126337 -0.165170284801093
"260" "218" "109" 0.182828678845505 0.31593266493984 0.17364076368349 -0.766548034405993
"261" "60" "109" 2.31080684325766 0.310781949071386 0.152608394735169 13.1056020716098
"262" "61" "109" 0.310835821903614 0.315174314754547 0.14860141291925 -0.0291955020191516
"263" "62" "109" 1.24992798815281 0.272864516922116 0.153230208435543 6.37644157249642
"264" "63" "109" 0.264155535374092 0.305758595970602 0.163401245344233 -0.254606753509539
"265" "64" "109" 2.26582746142473 0.254489522803879 0.120648999533749 16.6709872969831
"266" "65" "109" 0.64215155959184 0.24325968423328 0.110203002934868 3.61960985395573
"267" "66" "109" 0.678681713947334 0.224280739291388 0.0980137758296292 4.63609294519783
"268" "67" "109" 0.574510852855068 0.241654814573604 0.108887734436064 3.05687357722469
"269" "68" "109" 0.503436421658539 0.23720175254879 0.106982882194601 2.48857259823559
"270" "69" "109" 1.17931767533055 0.244461127105358 0.121291006873202 7.70755039738847
"271" "70" "109" 0.766906102443584 0.223378393658902 0.0896835695867872 6.060504853776
"272" "71" "109" 0.283492101400029 0.256715019895888 0.115490717760586 0.23185483667744
"273" "72" "109" 0.234258212188659 0.231524957283137 0.0928084897174184 0.0294504836124913
"274" "73" "109" 0.182314429458086 0.228408879745591 0.0829136188339867 -0.555933403169847
"275" "74" "109" 0.213287798594177 0.238820410684286 0.104391480158088 -0.244585209937078
"276" "76" "109" 0.311091455567768 0.311792398108091 0.15180676821972 -0.00461733392090246
"277" "77" "109" 0.267906314924161 0.323040077472886 0.181602499746304 -0.303595835000878
"278" "78" "109" 0.210375403513977 0.305967737356906 0.144624364153351 -0.660969777827811
"279" "81" "109" 0.327606651627215 0.317993742252203 0.14865346349327 0.064666568468124
"280" "82" "109" 0.310693103189231 0.310272580513033 0.145493903219498 0.00289031132502732
"281" "83" "109" 0.287985024305838 0.31080222003161 0.152105840299936 -0.150008676069108
"282" "86" "109" 0.135090917066656 0.249527266901537 0.105936568620932 -1.08023462836864
"283" "87" "109" 0.126385149219855 0.245027472504577 0.0937744290137869 -1.26518843710879
"284" "88" "109" 0.112553271829508 0.24462979237445 0.095752038707831 -1.37935987919744
"285" "89" "109" 0.16605156734216 0.247190492772037 0.11049612527636 -0.734314666934629
"286" "90" "109" 0.280019593851099 0.318181265220117 0.184987673326062 -0.206293050141528
"287" "91" "109" 0.265394787949538 0.310314811714738 0.172045033678897 -0.261094568117775
"288" "92" "109" 0.284096653129726 0.308489873587655 0.163442208991749 -0.149246761949731
"289" "93" "109" 0.280993312303444 0.307512214772006 0.149512085032097 -0.177369625089963
"290" "94" "109" 0.263781549861784 0.314096233022204 0.166088171879265 -0.30293959281456
"291" "95" "109" 0.287480592474879 0.312628317084822 0.150859727010728 -0.166696076602044
"292" "96" "109" 0.334777278170503 0.307073829432872 0.1508945747692 0.183594730161798
"293" "97" "109" 0.28931574128995 0.308188673730078 0.182459206930022 -0.103436448933854
"294" "98" "109" 0.363057467163149 0.321664916179397 0.190447043471216 0.217344151052721
"295" "99" "109" 0.278924773257851 0.329009293512747 0.186420418644564 -0.26866434813876
"296" "111" "110" 0.164705061437422 0.301241959933303 0.141822295538557 -0.962732255724635
"297" "112" "110" 0.0747540403991768 0.302907170688104 0.14318413766313 -1.5934246209989
"298" "114" "110" 0.237732210648517 0.289643977598131 0.138879775884267 -0.37378924770784
"299" "115" "110" 0.267398479680408 0.345692604213919 0.172293486953107 -0.454423007613862
"300" "116" "110" 0.303070364529854 0.33245005237948 0.182234274914417 -0.161219330795067
"301" "117" "110" 0.281034625767967 0.323552509626071 0.175731714233609 -0.241947698760753
"302" "118" "110" 0.231600124787959 0.359331522915564 0.214715789753925 -0.594885910691482
"303" "120" "110" 0.265264505669453 0.300829470419213 0.126413129314626 -0.281339168981759
"304" "121" "110" 0.308833021430695 0.303651622500499 0.144014787127207 0.0359782424676947
"305" "122" "110" 0.438019622494944 0.293342557907317 0.123540967571128 1.17108573319478
"306" "124" "110" 0.196873738116357 0.299776255878456 0.137886564328659 -0.746283862123266
"307" "125" "110" 0.304628330289365 0.336347981214928 0.166195945440807 -0.190856948052685
"308" "128" "110" 0.284743127931683 0.319043799748707 0.149999425837969 -0.228672020745435
"309" "129" "110" 0.257921852825728 0.31450029994884 0.16505546857717 -0.342784444592086
"310" "203" "110" 0.255913671342932 0.310895942756952 0.200350954664648 -0.274429794986754
"311" "209" "110" 0.268556731339022 0.30000180561627 0.144332514047499 -0.21786549264221
"312" "210" "110" 0.255705372740157 0.353363983871341 0.190287785095337 -0.513215344233768
"313" "211" "110" 0.300607303790828 0.270751339365973 0.131878291474508 0.226390288280512
"314" "212" "110" 0.34433276486189 0.254595442828004 0.109936137476008 0.81626773592505
"315" "217" "110" 0.318580333838196 0.34666671311299 0.193431004689705 -0.145201020487123
"316" "218" "110" 0.0538287325191455 0.314622533567042 0.154194609933071 -1.6913289067698
"317" "60" "110" 2.32645732158457 0.302548723156619 0.143064560296357 14.146820108596
"318" "61" "110" 0.324110061182254 0.311755794356144 0.143256327030973 0.086238891378527
"319" "62" "110" 1.27408125927305 0.265039076190139 0.144471400250061 6.9843732485211
"320" "63" "110" 0.280474635219949 0.302870469510548 0.153963438430164 -0.145462029940031
"321" "64" "110" 2.28147793975164 0.246554297878232 0.107162221387849 18.9891886853341
